player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season,cluster_label
Gary Clark,NOP,27.0,198.12,102.0582,Cincinnati,USA,Undrafted,Undrafted,Undrafted,38,2.7,2.4,0.5,-2.1,0.057,0.174,0.11,0.547,0.067,2021-22,0
Georges Niang,PHI,29.0,200.66,104.32616,Iowa State,USA,2016,2,50,76,9.2,2.7,1.3,1.9,0.0139999999999999,0.0969999999999999,0.16,0.594,0.09,2021-22,0
Eric Paschall,UTA,25.0,198.12,115.66596,Villanova,USA,2019,2,41,58,5.8,1.8,0.6,-2.3,0.042,0.1,0.174,0.612,0.074,2021-22,0
Eric Gordon,HOU,33.0,190.5,97.52228,Indiana,USA,2008,1,7,57,13.4,2.0,2.7,-5.1,0.009,0.0559999999999999,0.182,0.614,0.1369999999999999,2021-22,3
Eric Bledsoe,POR,32.0,185.42,97.068688,Kentucky,USA,2010,1,18,54,9.9,3.4,4.2,-1.2,0.02,0.105,0.198,0.514,0.251,2021-22,3
Dillon Brooks,MEM,26.0,200.66,102.0582,Oregon,Canada,2017,2,45,32,18.4,3.2,2.8,11.0,0.03,0.08,0.283,0.515,0.147,2021-22,3
Dewayne Dedmon,MIA,32.0,213.36,111.13004,Southern California,USA,Undrafted,Undrafted,Undrafted,67,6.3,5.8,0.7,3.5,0.1,0.251,0.1639999999999999,0.632,0.069,2021-22,2
Devonte' Graham,NOP,27.0,185.42,88.45044,Kansas,USA,2018,2,34,76,11.9,2.3,4.2,0.3,0.017,0.064,0.191,0.514,0.21,2021-22,3
Domantas Sabonis,SAC,26.0,210.82,108.86208,Gonzaga,Lithuania,2016,1,11,62,18.9,12.1,5.2,-0.6,0.092,0.264,0.221,0.637,0.239,2021-22,1
Devin Vassell,SAS,21.0,195.58,90.7184,Florida State,USA,2020,1,11,71,12.3,4.3,1.9,1.0,0.021,0.128,0.184,0.54,0.096,2021-22,3
Devin Booker,PHX,25.0,195.58,93.439952,Kentucky,USA,2015,1,13,68,26.8,5.0,4.8,9.5,0.02,0.1169999999999999,0.313,0.5760000000000001,0.212,2021-22,1
Desmond Bane,MEM,24.0,195.58,97.52228,TCU,USA,2020,1,30,76,18.2,4.4,2.7,6.9,0.018,0.118,0.226,0.5920000000000001,0.136,2021-22,3
Derrick White,BOS,27.0,193.04,86.18248,Colorado,USA,2017,1,29,75,13.2,3.5,4.9,4.9,0.017,0.094,0.196,0.5489999999999999,0.231,2021-22,3
Derrick Rose,NYK,33.0,187.96,90.7184,Memphis,USA,2008,1,1,26,12.0,3.0,4.0,5.8,0.032,0.08,0.217,0.541,0.266,2021-22,3
Derrick Jones Jr.,CHI,25.0,198.12,95.25432,UNLV,USA,Undrafted,Undrafted,Undrafted,51,5.6,3.3,0.6,2.7,0.068,0.121,0.119,0.633,0.043,2021-22,0
Grant Williams,BOS,23.0,198.12,107.047712,Tennessee,USA,2019,1,22,77,7.8,3.6,1.0,4.5,0.035,0.107,0.123,0.635,0.0579999999999999,2021-22,0
Donovan Mitchell,UTA,25.0,185.42,97.52228,Louisville,USA,2017,1,13,67,25.9,4.2,5.3,5.9,0.024,0.096,0.322,0.5720000000000001,0.267,2021-22,1
Dorian Finney-Smith,DAL,29.0,200.66,99.79024,Florida,USA,Undrafted,Undrafted,Undrafted,80,11.0,4.7,1.9,4.4,0.047,0.095,0.138,0.604,0.08,2021-22,0
Enes Freedom,BOS,30.0,208.28,113.398,International,Turkey,2011,1,3,35,3.7,4.6,0.2,7.8,0.143,0.2189999999999999,0.129,0.585,0.027,2021-22,2
Elijah Hughes,POR,24.0,195.58,97.52228,Syracuse,USA,2020,2,39,36,3.5,1.6,0.6,-23.7,0.013,0.118,0.158,0.426,0.079,2021-22,0
Elfrid Payton,PHX,28.0,190.5,88.45044,Louisana-Lafayette,USA,2014,1,10,50,3.0,1.8,2.0,-2.0,0.035,0.115,0.175,0.397,0.252,2021-22,3
Ed Davis,CLE,33.0,205.74,98.883056,North Carolina,USA,2010,1,13,31,0.9,2.1,0.2,4.6,0.072,0.23,0.062,0.632,0.053,2021-22,2
Donte DiVincenzo,SAC,25.0,193.04,92.079176,Villanova,USA,2018,1,17,42,9.0,4.0,2.8,-3.7,0.039,0.125,0.187,0.51,0.1669999999999999,2021-22,3
Dylan Windler,CLE,25.0,198.12,88.904032,Belmont,USA,2019,1,26,50,2.2,1.8,0.7,0.0,0.047,0.146,0.115,0.519,0.111,2021-22,0
Dwight Howard,LAL,36.0,208.28,120.20188,International,USA,2004,1,1,60,6.2,5.9,0.6,-5.7,0.12,0.246,0.145,0.657,0.049,2021-22,2
Duncan Robinson,MIA,28.0,200.66,97.52228,Michigan,USA,Undrafted,Undrafted,Undrafted,79,10.9,2.6,1.6,2.6,0.012,0.089,0.174,0.573,0.095,2021-22,0
Duane Washington Jr.,IND,22.0,190.5,89.357624,Ohio State,Germany,Undrafted,Undrafted,Undrafted,48,9.9,1.7,1.8,-5.9,0.004,0.0819999999999999,0.214,0.521,0.128,2021-22,3
Drew Eubanks,POR,25.0,205.74,111.13004,Oregon State,USA,Undrafted,Undrafted,Undrafted,71,7.7,5.4,1.2,-12.8,0.0969999999999999,0.1969999999999999,0.171,0.638,0.107,2021-22,2
Draymond Green,GSW,32.0,198.12,104.32616,Michigan State,USA,2012,2,35,46,7.5,7.3,7.0,7.2,0.034,0.204,0.14,0.5820000000000001,0.325,2021-22,1
Doug McDermott,SAS,30.0,200.66,102.0582,Creighton,USA,2014,1,11,51,11.3,2.3,1.3,-1.8,0.0139999999999999,0.076,0.178,0.593,0.068,2021-22,0
Dwight Powell,DAL,30.0,208.28,108.86208,Stanford,Canada,2014,2,45,82,8.7,4.9,1.2,2.5,0.099,0.134,0.136,0.725,0.081,2021-22,2
Derrick Favors,OKC,30.0,205.74,120.20188,Georgia Tech,USA,2010,1,3,39,5.3,4.7,0.6,-11.0,0.079,0.178,0.131,0.534,0.061,2021-22,2
Grayson Allen,MIL,26.0,193.04,89.811216,Duke,USA,2018,1,21,66,11.1,3.4,1.5,5.0,0.017,0.0969999999999999,0.148,0.609,0.075,2021-22,0
Jalen Green,HOU,20.0,193.04,84.368112,International,USA,2021,1,2,67,17.3,3.4,2.6,-11.3,0.015,0.088,0.2339999999999999,0.547,0.132,2021-22,3
Jalen Johnson,ATL,20.0,203.2,99.336648,Duke,USA,2021,1,20,22,2.4,1.2,0.1,-10.0,0.016,0.175,0.183,0.59,0.045,2021-22,0
Jalen McDaniels,CHA,24.0,205.74,92.98636,San Diego State,USA,2019,2,52,55,6.2,3.1,1.1,2.6,0.039,0.138,0.152,0.595,0.089,2021-22,0
Jalen Smith,IND,22.0,208.28,97.52228,Maryland,USA,2020,1,10,51,9.2,6.0,0.5,2.7,0.1009999999999999,0.216,0.193,0.595,0.038,2021-22,2
Jalen Suggs,ORL,21.0,195.58,92.98636,Gonzaga,USA,2021,1,5,48,11.8,3.6,4.4,-7.1,0.019,0.102,0.244,0.455,0.249,2021-22,3
James Bouknight,CHA,21.0,193.04,86.18248,Connecticut,USA,2021,1,11,31,4.6,1.7,0.8,-6.2,0.064,0.09,0.226,0.4589999999999999,0.132,2021-22,0
James Harden,PHI,32.0,195.58,99.79024,Arizona State,USA,2009,1,3,65,22.0,7.7,10.3,3.5,0.024,0.176,0.266,0.583,0.401,2021-22,1
James Johnson,BKN,35.0,200.66,108.86208,Wake Forest,USA,2009,1,16,62,5.5,3.5,2.1,-1.6,0.0409999999999999,0.127,0.136,0.513,0.153,2021-22,0
Jared Butler,UTA,21.0,190.5,87.543256,Baylor,USA,2021,2,40,42,3.8,1.1,1.5,-0.1,0.0139999999999999,0.102,0.221,0.509,0.258,2021-22,3
Jaren Jackson Jr.,MEM,22.0,210.82,109.769264,Michigan State,USA,2018,1,4,78,16.3,5.8,1.1,7.9,0.05,0.145,0.248,0.535,0.0579999999999999,2021-22,3
Jarred Vanderbilt,MIN,23.0,205.74,97.068688,Kentucky,USA,2018,2,41,74,6.9,8.4,1.3,5.0,0.107,0.212,0.108,0.612,0.066,2021-22,2
Jarrett Allen,CLE,24.0,208.28,110.222856,Texas-Austin,USA,2017,1,22,56,16.1,10.8,1.6,3.3,0.109,0.213,0.177,0.698,0.079,2021-22,2
Jarrett Culver,MEM,23.0,198.12,88.45044,Texas Tech,USA,2019,1,6,37,3.5,1.3,0.9,-2.3,0.033,0.1009999999999999,0.1989999999999999,0.433,0.135,2021-22,0
Jeff Green,DEN,35.0,203.2,106.59412,Georgetown,USA,2007,1,5,75,10.3,3.1,1.3,1.8,0.024,0.1,0.16,0.627,0.071,2021-22,0
Jayson Tatum,BOS,24.0,203.2,95.25432,Duke,USA,2017,1,3,76,26.9,8.0,4.4,12.1,0.032,0.18,0.313,0.578,0.204,2021-22,1
Jaylen Nowell,MIN,22.0,193.04,91.171992,Washington,USA,2019,2,43,62,8.5,2.0,2.1,2.8,0.022,0.1,0.205,0.581,0.1969999999999999,2021-22,3
Jalen Brunson,DAL,25.0,185.42,86.18248,Villanova,USA,2018,2,33,79,16.3,3.9,4.8,4.4,0.017,0.105,0.215,0.583,0.237,2021-22,3
Jaxson Hayes,NOP,22.0,210.82,99.79024,Texas-Austin,USA,2019,1,8,70,9.3,4.5,0.6,0.5,0.08,0.146,0.159,0.68,0.047,2021-22,2
Javonte Green,CHI,28.0,195.58,92.98636,Radford,USA,Undrafted,Undrafted,Undrafted,65,7.2,4.2,0.9,1.6,0.062,0.12,0.113,0.637,0.051,2021-22,0
Jaylen Brown,BOS,25.0,198.12,101.151016,California,USA,2016,1,3,66,23.6,6.1,3.5,9.8,0.024,0.145,0.298,0.574,0.173,2021-22,1
Jakob Poeltl,SAS,26.0,215.9,111.13004,Utah,Austria,2016,1,9,68,13.5,9.3,2.8,3.4,0.125,0.184,0.182,0.613,0.131,2021-22,2
Jake Layman,MIN,28.0,203.2,94.800728,Maryland,USA,2016,2,47,34,2.4,1.1,0.3,-3.4,0.025,0.123,0.16,0.5,0.055,2021-22,0
Isaiah Joe,PHI,22.0,193.04,74.84268,Arkansas,USA,2020,2,49,55,3.6,1.0,0.6,1.7,0.01,0.079,0.144,0.519,0.08,2021-22,0
Isaiah Jackson,IND,20.0,208.28,92.98636,Kentucky,USA,2021,1,22,36,8.3,4.1,0.3,-2.8,0.109,0.157,0.214,0.607,0.027,2021-22,2
Isaiah Hartenstein,LAC,24.0,213.36,113.398,International,Germany,2017,2,43,68,8.3,4.9,2.4,7.0,0.0969999999999999,0.158,0.177,0.664,0.193,2021-22,2
Isaac Okoro,CLE,21.0,195.58,102.0582,Auburn,USA,2020,1,5,67,8.8,3.0,1.8,3.1,0.037,0.065,0.123,0.589,0.083,2021-22,0
Isaiah Roby,OKC,24.0,203.2,104.32616,Nebraska-Lincoln,USA,2019,2,45,45,10.1,4.8,1.6,-8.8,0.074,0.145,0.185,0.607,0.1169999999999999,2021-22,2
Immanuel Quickley,NYK,23.0,190.5,86.18248,Kentucky,USA,2020,1,25,78,11.3,3.2,3.5,6.6,0.017,0.114,0.217,0.5429999999999999,0.244,2021-22,3
Herbert Jones,NOP,23.0,200.66,93.439952,Alabama,USA,2021,2,35,78,9.5,3.8,2.1,2.0,0.0409999999999999,0.086,0.136,0.573,0.0969999999999999,2021-22,0
Hassan Whiteside,UTA,33.0,213.36,120.20188,Marshall,USA,2010,2,33,65,8.2,7.6,0.4,10.1,0.142,0.275,0.1639999999999999,0.662,0.031,2021-22,2
Harrison Barnes,SAC,30.0,203.2,102.0582,North Carolina,USA,2012,1,7,77,16.4,5.6,2.4,-6.7,0.031,0.135,0.184,0.623,0.103,2021-22,3
Hamidou Diallo,DET,23.0,195.58,91.625584,Kentucky,USA,2018,2,45,58,11.0,4.8,1.3,-7.6,0.049,0.162,0.213,0.541,0.098,2021-22,0
Ignas Brazdeikis,ORL,23.0,198.12,100.243832,Michigan,Canada,2019,2,47,42,5.0,1.7,0.9,-15.7,0.038,0.09,0.172,0.52,0.11,2021-22,0
Greg Brown III,POR,20.0,200.66,93.439952,Texas-Austin,USA,2021,2,43,48,4.7,2.8,0.7,-17.6,0.057,0.15,0.168,0.515,0.087,2021-22,0
Isaiah Stewart,DET,21.0,203.2,113.398,Washington,USA,2020,1,16,71,8.3,8.7,1.2,-9.5,0.111,0.217,0.144,0.55,0.07,2021-22,2
Jae'Sean Tate,HOU,26.0,193.04,104.32616,Ohio State,USA,Undrafted,Undrafted,Undrafted,78,11.8,5.4,2.8,-8.9,0.063,0.135,0.1939999999999999,0.5670000000000001,0.171,2021-22,3
Jae Crowder,PHX,31.0,198.12,106.59412,Marquette,USA,2012,2,34,67,9.4,5.3,1.9,10.2,0.017,0.16,0.146,0.541,0.08,2021-22,0
Jaden McDaniels,MIN,21.0,205.74,83.91452,Washington,USA,2020,1,28,70,9.2,4.2,1.1,0.6,0.038,0.115,0.149,0.5529999999999999,0.063,2021-22,0
Isaiah Thomas,CHA,33.0,175.26,83.91452,Washington,USA,2011,2,60,22,8.4,1.3,1.5,-1.3,0.012,0.071,0.245,0.516,0.155,2021-22,3
JaVale McGee,PHX,34.0,213.36,122.46984,Nevada-Reno,USA,2008,1,18,74,9.2,6.7,0.6,5.8,0.134,0.266,0.214,0.6509999999999999,0.055,2021-22,2
JaMychal Green,DEN,32.0,203.2,102.965384,Alabama,USA,Undrafted,Undrafted,Undrafted,67,6.4,4.2,0.9,-3.5,0.073,0.187,0.168,0.5870000000000001,0.084,2021-22,2
Ja Morant,MEM,22.0,190.5,78.92500799999999,Murray State,USA,2019,1,2,57,27.4,5.7,6.7,4.1,0.037,0.124,0.33,0.575,0.33,2021-22,1
JT Thor,CHA,19.0,205.74,92.079176,Auburn,USA,2021,2,37,33,2.0,1.3,0.6,0.3,0.04,0.111,0.1159999999999999,0.525,0.0969999999999999,2021-22,0
Ivica Zubac,LAC,25.0,213.36,108.86208,International,Croatia,2016,2,32,76,10.3,8.5,1.6,-3.5,0.115,0.223,0.168,0.66,0.0969999999999999,2021-22,2
Ish Wainright,PHX,27.0,195.58,113.398,Baylor,USA,Undrafted,Undrafted,Undrafted,45,2.4,1.2,0.3,5.6,0.066,0.072,0.134,0.494,0.057,2021-22,0
Ish Smith,WAS,33.0,182.88,79.3786,Wake Forest,USA,Undrafted,Undrafted,Undrafted,65,6.3,2.2,3.8,-6.7,0.021,0.1,0.195,0.465,0.318,2021-22,3
Denzel Valentine,UTA,28.0,193.04,99.79024,Michigan State,USA,2016,1,14,24,2.9,1.8,0.5,-5.1,0.04,0.15,0.15,0.523,0.074,2021-22,0
Dennis Smith Jr.,POR,24.0,187.96,92.98636,North Carolina State,USA,2017,1,9,37,5.6,2.4,3.6,-9.8,0.0289999999999999,0.107,0.173,0.474,0.311,2021-22,3
Dennis Schroder,HOU,28.0,185.42,78.017824,International,Germany,2013,1,17,64,13.5,3.3,4.6,-1.0,0.018,0.0969999999999999,0.223,0.539,0.256,2021-22,3
Charlie Brown Jr.,PHI,25.0,198.12,90.264808,St. Joseph's (PA),USA,Undrafted,Undrafted,Undrafted,22,1.4,1.5,0.3,-3.6,0.067,0.088,0.105,0.346,0.045,2021-22,0
Charles Bassey,PHI,21.0,205.74,104.32616,Western Kentucky,Nigeria,2021,2,53,23,3.0,2.7,0.3,-8.8,0.124,0.233,0.152,0.66,0.07,2021-22,2
Cedi Osman,CLE,27.0,200.66,104.32616,International,Turkey,2015,2,31,66,10.7,2.2,2.0,-1.8,0.017,0.08,0.206,0.563,0.144,2021-22,3
Carmelo Anthony,LAL,38.0,200.66,107.954896,Syracuse,USA,2003,1,3,69,13.3,4.2,1.0,-2.9,0.034,0.1159999999999999,0.195,0.579,0.0559999999999999,2021-22,0
Caris LeVert,CLE,27.0,198.12,92.98636,Michigan,USA,2016,1,20,58,17.0,3.7,4.3,-1.8,0.024,0.0969999999999999,0.252,0.525,0.2189999999999999,2021-22,3
Cameron Payne,PHX,27.0,185.42,83.007336,Murray State,USA,2015,1,14,58,10.8,3.0,4.9,6.3,0.018,0.109,0.235,0.5,0.318,2021-22,3
Cameron Johnson,PHX,26.0,203.2,95.25432,North Carolina,USA,2019,1,11,66,12.5,4.1,1.5,6.2,0.023,0.123,0.1669999999999999,0.625,0.079,2021-22,0
Cam Thomas,BKN,20.0,190.5,95.25432,Louisiana State,Japan,2021,1,27,67,8.5,2.4,1.2,-6.4,0.013,0.118,0.212,0.519,0.102,2021-22,0
Cam Reddish,NYK,22.0,203.2,98.429464,Duke,USA,2019,1,10,49,10.1,2.1,1.0,-9.8,0.023,0.075,0.213,0.5429999999999999,0.078,2021-22,0
Brandon Williams,POR,22.0,187.96,86.18248,Arizona,USA,Undrafted,Undrafted,Undrafted,24,12.9,3.1,3.9,-20.4,0.026,0.089,0.246,0.476,0.235,2021-22,3
Bruce Brown,BKN,25.0,193.04,91.625584,Miami,USA,2018,2,42,72,9.0,4.8,2.1,-0.3,0.0559999999999999,0.13,0.146,0.575,0.114,2021-22,0
Bruno Fernando,HOU,23.0,205.74,108.86208,Maryland,Angola,2019,2,34,30,2.9,1.8,0.2,-10.1,0.102,0.223,0.1969999999999999,0.6709999999999999,0.0819999999999999,2021-22,2
Buddy Hield,IND,29.0,193.04,99.79024,Oklahoma,Bahamas,2016,1,6,81,15.6,4.4,2.8,-3.6,0.025,0.114,0.214,0.5479999999999999,0.135,2021-22,3
CJ Elleby,POR,22.0,198.12,90.7184,Washington State,USA,2020,2,46,58,5.8,3.9,1.5,-14.3,0.052,0.141,0.143,0.491,0.109,2021-22,0
CJ McCollum,NOP,30.0,190.5,86.18248,Lehigh,USA,2013,1,10,62,22.1,4.3,5.1,-1.9,0.024,0.1009999999999999,0.2689999999999999,0.5529999999999999,0.238,2021-22,1
Cade Cunningham,DET,20.0,198.12,99.79024,Oklahoma State,USA,2021,1,1,64,17.4,5.5,5.6,-6.2,0.026,0.143,0.273,0.504,0.283,2021-22,1
Caleb Martin,MIA,26.0,195.58,92.98636,Nevada-Reno,USA,Undrafted,Undrafted,Undrafted,60,9.2,3.8,1.1,5.7,0.054,0.114,0.158,0.611,0.068,2021-22,0
Bryn Forbes,DEN,28.0,187.96,92.98636,Michigan State,USA,Undrafted,Undrafted,Undrafted,75,8.8,1.2,1.0,-0.5,0.0069999999999999,0.063,0.201,0.574,0.086,2021-22,0
Chimezie Metu,SAC,25.0,205.74,102.0582,Southern California,USA,2018,2,49,60,8.9,5.6,1.0,-5.7,0.027,0.2269999999999999,0.184,0.546,0.071,2021-22,2
Chris Boucher,TOR,29.0,205.74,90.7184,Oregon,Saint Lucia,Undrafted,Undrafted,Undrafted,80,9.4,6.2,0.3,5.3,0.095,0.183,0.172,0.57,0.022,2021-22,2
Daishen Nix,HOU,20.0,193.04,102.511792,International,USA,Undrafted,Undrafted,Undrafted,24,3.2,1.4,1.7,-6.6,0.026,0.103,0.1669999999999999,0.48,0.208,2021-22,0
Dalano Banton,TOR,22.0,200.66,92.532768,Nebraska,Canada,2021,2,46,64,3.2,1.9,1.5,1.5,0.048,0.124,0.159,0.4629999999999999,0.1969999999999999,2021-22,0
Damian Jones,SAC,27.0,210.82,111.13004,Vanderbilt,USA,2016,1,30,56,8.1,4.4,1.2,-6.8,0.074,0.1639999999999999,0.163,0.701,0.106,2021-22,2
Damian Lillard,POR,31.0,187.96,88.45044,Weber State,USA,2012,1,6,29,24.0,4.1,7.3,-1.8,0.012,0.104,0.288,0.55,0.321,2021-22,1
Damion Lee,GSW,29.0,195.58,95.25432,Drexel,USA,Undrafted,Undrafted,Undrafted,63,7.4,3.2,1.0,2.8,0.022,0.136,0.156,0.561,0.072,2021-22,0
Daniel Gafford,WAS,23.0,205.74,106.140528,Arkansas,USA,2019,2,38,72,9.4,5.7,0.9,-6.9,0.107,0.1689999999999999,0.16,0.708,0.071,2021-22,2
Daniel Theis,BOS,30.0,205.74,111.13004,International,Germany,Undrafted,Undrafted,Undrafted,47,8.2,4.9,0.9,-3.9,0.061,0.159,0.162,0.595,0.068,2021-22,2
Danilo Gallinari,ATL,33.0,208.28,107.047712,International,Italy,2008,1,6,66,11.7,4.7,1.5,3.4,0.021,0.161,0.182,0.579,0.086,2021-22,0
Danny Green,PHI,35.0,198.12,97.52228,North Carolina,USA,2009,2,46,62,5.9,2.5,1.0,3.0,0.025,0.091,0.121,0.561,0.065,2021-22,0
Danuel House Jr.,UTA,29.0,198.12,99.79024,Texas A&M,USA,Undrafted,Undrafted,Undrafted,42,5.9,2.6,1.0,3.8,0.023,0.118,0.146,0.555,0.087,2021-22,0
Brandon Ingram,NOP,24.0,203.2,86.18248,Duke,USA,2016,1,2,55,22.7,5.8,5.6,3.3,0.019,0.152,0.291,0.5539999999999999,0.268,2021-22,1
D.J. Augustin,LAL,34.0,180.34,83.007336,Texas-Austin,USA,2008,1,9,55,5.3,1.2,1.9,-10.6,0.012,0.065,0.139,0.61,0.176,2021-22,0
Chris Chiozza,GSW,26.0,180.34,79.3786,Florida,USA,Undrafted,Undrafted,Undrafted,34,2.0,1.1,1.9,-7.9,0.023,0.073,0.132,0.407,0.264,2021-22,0
Chris Duarte,IND,25.0,195.58,86.18248,Oregon,Dominican Republic,2021,1,13,55,13.1,4.1,2.1,-2.0,0.026,0.1169999999999999,0.207,0.537,0.11,2021-22,3
Chris Paul,PHX,37.0,182.88,79.3786,Wake Forest,USA,2005,1,4,65,14.7,4.4,10.8,10.0,0.011,0.113,0.1969999999999999,0.581,0.434,2021-22,1
Christian Wood,HOU,26.0,205.74,97.068688,UNLV,USA,Undrafted,Undrafted,Undrafted,68,17.9,10.1,2.3,-9.1,0.051,0.265,0.233,0.595,0.124,2021-22,2
Chuma Okeke,ORL,23.0,198.12,103.872568,Auburn,USA,2019,1,16,70,8.6,5.0,1.7,-8.8,0.024,0.165,0.159,0.501,0.104,2021-22,0
D'Angelo Russell,MIN,26.0,193.04,87.543256,Ohio State,USA,2015,1,2,65,18.1,3.3,7.1,4.7,0.011,0.089,0.246,0.544,0.32,2021-22,1
Clint Capela,ATL,28.0,208.28,116.119552,International,Switzerland,2014,1,25,74,11.1,11.9,1.2,3.3,0.133,0.284,0.149,0.604,0.062,2021-22,2
Cody Martin,CHA,26.0,198.12,92.98636,Nevada-Reno,USA,2019,2,36,71,7.7,4.0,2.5,0.1,0.043,0.108,0.12,0.579,0.124,2021-22,0
Cody Zeller,POR,29.0,210.82,108.86208,Indiana,USA,2013,1,4,27,5.2,4.6,0.8,-2.1,0.128,0.212,0.153,0.627,0.087,2021-22,2
Cole Anthony,ORL,22.0,190.5,83.91452,North Carolina,USA,2020,1,15,65,16.3,5.4,5.7,-5.4,0.015,0.145,0.245,0.519,0.281,2021-22,1
Corey Kispert,WAS,23.0,198.12,101.604608,Gonzaga,USA,2021,1,15,77,8.2,2.7,1.1,0.1,0.03,0.084,0.142,0.586,0.064,2021-22,0
Cory Joseph,DET,30.0,190.5,90.7184,Texas-Austin,Canada,2011,1,29,65,8.0,2.7,3.6,-6.4,0.017,0.092,0.141,0.579,0.22,2021-22,3
Coby White,CHI,22.0,193.04,88.45044,North Carolina,USA,2019,1,7,61,12.7,3.0,2.9,-1.2,0.011,0.099,0.195,0.564,0.147,2021-22,3
Brandon Goodwin,CLE,26.0,182.88,81.64656,Florida Gulf Coast,USA,Undrafted,Undrafted,Undrafted,36,4.8,1.9,2.5,-6.3,0.0279999999999999,0.11,0.177,0.501,0.278,2021-22,3
Brandon Clarke,MEM,25.0,203.2,97.52228,Gonzaga,Canada,2019,1,21,64,10.4,5.3,1.3,7.5,0.099,0.148,0.171,0.66,0.1009999999999999,2021-22,2
Brandon Boston,LAC,20.0,198.12,85.275296,Kentucky,USA,2021,2,51,51,6.7,2.2,1.0,-2.0,0.02,0.111,0.212,0.481,0.103,2021-22,0
David Nwaba,HOU,29.0,195.58,99.336648,Cal Poly,USA,Undrafted,Undrafted,Undrafted,46,5.1,3.3,0.8,-9.0,0.061,0.179,0.15,0.5670000000000001,0.085,2021-22,0
David Duke Jr.,BKN,22.0,193.04,92.532768,Providence,USA,Undrafted,Undrafted,Undrafted,22,4.7,3.0,0.8,0.1,0.077,0.105,0.15,0.444,0.066,2021-22,0
Aaron Gordon,DEN,26.0,203.2,106.59412,Arizona,USA,2014,1,4,75,15.0,5.9,2.5,6.2,0.057,0.129,0.1939999999999999,0.602,0.109,2021-22,2
Davion Mitchell,SAC,23.0,182.88,91.625584,Baylor,USA,2021,1,9,75,11.5,2.2,4.2,-6.0,0.015,0.062,0.2019999999999999,0.489,0.235,2021-22,3
Aaron Holiday,PHX,25.0,182.88,83.91452,UCLA,USA,2018,1,23,63,6.3,1.9,2.4,-1.4,0.023,0.092,0.182,0.544,0.223,2021-22,3
Aaron Wiggins,OKC,23.0,193.04,86.18248,Maryland,USA,2021,2,55,50,8.3,3.6,1.4,-8.1,0.04,0.098,0.149,0.556,0.083,2021-22,0
Admiral Schofield,ORL,25.0,195.58,109.315672,Tennessee,United Kingdom,2019,2,42,38,3.8,2.3,0.7,-13.5,0.033,0.146,0.143,0.5379999999999999,0.084,2021-22,0
Al Horford,BOS,36.0,205.74,108.86208,Florida,Dominican Republic,2007,1,3,69,10.2,7.7,3.4,9.3,0.054,0.201,0.147,0.574,0.159,2021-22,2
Aaron Nesmith,BOS,22.0,195.58,97.52228,Vanderbilt,USA,2020,1,14,52,3.8,1.7,0.4,3.0,0.025,0.1169999999999999,0.1639999999999999,0.507,0.057,2021-22,0
Alec Burks,NYK,30.0,198.12,97.068688,Colorado,USA,2011,1,12,81,11.7,4.9,3.0,2.3,0.019,0.148,0.171,0.5589999999999999,0.158,2021-22,3
Davis Bertans,DAL,29.0,208.28,102.0582,International,Latvia,2011,2,42,56,5.6,2.1,0.6,1.0,0.0139999999999999,0.127,0.165,0.531,0.054,2021-22,0
Day'Ron Sharpe,BKN,20.0,205.74,120.20188,North Carolina,USA,2021,1,29,32,6.2,5.0,0.5,6.9,0.1969999999999999,0.198,0.205,0.593,0.062,2021-22,2
Deni Avdija,WAS,21.0,205.74,95.25432,International,Israel,2020,1,9,82,8.4,5.2,2.0,-1.0,0.027,0.182,0.158,0.536,0.1169999999999999,2021-22,0
Delon Wright,ATL,30.0,195.58,83.91452,Utah,USA,2015,1,20,77,4.4,2.9,2.4,2.8,0.035,0.1159999999999999,0.1009999999999999,0.5760000000000001,0.178,2021-22,0
Dejounte Murray,SAS,25.0,193.04,81.64656,Washington,USA,2016,1,29,68,21.1,8.3,9.2,1.9,0.031,0.196,0.268,0.5329999999999999,0.3879999999999999,2021-22,1
Deandre Ayton,PHX,23.0,210.82,113.398,Arizona,Bahamas,2018,1,1,58,17.2,10.2,1.4,9.6,0.093,0.241,0.217,0.6559999999999999,0.071,2021-22,2
Dean Wade,CLE,25.0,205.74,103.418976,Kansas State,USA,Undrafted,Undrafted,Undrafted,51,5.3,2.9,1.0,2.0,0.031,0.12,0.107,0.584,0.077,2021-22,0
Davon Reed,DEN,27.0,195.58,93.439952,Miami,USA,2017,2,32,48,4.4,2.3,1.1,0.3,0.021,0.14,0.1169999999999999,0.624,0.115,2021-22,0
DeMarcus Cousins,DEN,31.0,208.28,122.46984,Kentucky,USA,2010,1,5,48,9.0,5.6,1.5,2.2,0.103,0.281,0.267,0.5670000000000001,0.153,2021-22,2
DeAndre' Bembry,MIL,27.0,195.58,95.25432,St. Joseph's (PA),USA,2016,1,21,56,5.1,2.9,1.2,-0.6,0.042,0.106,0.111,0.601,0.087,2021-22,0
DeAndre Jordan,PHI,33.0,210.82,120.20188,Texas A&M,USA,2008,2,35,48,4.3,5.5,0.4,-10.8,0.127,0.262,0.132,0.6409999999999999,0.051,2021-22,2
